src,ref,hyp
尽管他如此评说，他表示会支持英国选手参加伦敦主办的 2012 年奥运会。,Despite his comments he said he will be supporting the British competitors at the 2012 Olympics being held in London.,"Despite his comments, he stated he would support British athletes participating in the London-hosted 2012 Olympics."
审判在伯明翰皇家法院进行，并于 8 月 3 日审结。,The trial took place at Birmingham Crown Court and concluded on August 3.,The trial took place at the Birmingham Royal Court and concluded on August 3.
现场被捕的主持人否定了袭击，并声称有多达三十个人向他投掷瓶子，他用棍子是为了不让自己受到伤害。,"The presenter, who was arrested at the scene, denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people.","The host, who was arrested on the scene, denied the attack and claimed that as many as thirty people threw bottles at him, and he used a stick to protect himself from harm."
布雷克（Blake）还因企图妨碍司法公正而被定罪。,Blake was also convicted of attempting to pervert the course of justice.,Blake was also convicted of attempting to obstruct justice.
法官告诉布莱克，他的入狱“几乎是铁定的”。,"The judge told Blake it was ""almost inevitable"" he was going to be sent to jail.","The judge told Black that his imprisonment was ""almost a certainty."""
暗能量是一种完全看不见的能量，不断地驱动宇宙运动。,Dark energy is a completely invisible force that is constantly acting upon the universe.,Dark energy is an invisible force that constantly drives the universe's movement.
人们之所以知道它的存在，只是因为它对宇宙扩张的影响。,Its existence is known only because of its effects on the expansion of the universe.,People know of its existence only because of its impact on the expansion of the universe.
科学家发现了一种遍布月球表面的地貌，称为瓣状裂谷，这显然是由于月球非常缓慢地收缩造成的。,Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.,"Scientists have discovered a widespread geological feature on the lunar surface called rille-like valleys, which are clearly caused by the moon's very slow contraction."
这些陡坡在月球上随处可见，而且几乎没有受到风化。这表明形成这些陡坡的地质事件是在相对近期发生的。,"These scarps were found all over the moon and appear to be minimally weathered, indicating that the geologic events that created them were fairly recent.","These steep slopes are common on the Moon and show almost no weathering, indicating that the geological events that formed them occurred relatively recently."
该理论反驳了月球上不存在任何地质活动的说法。,This theory contradicts the claim that the moon is completely devoid of geologic activity.,This theory refutes the claim that there is no geological activity on the Moon.
据说该男子驾驶一辆装有炸药的三轮车驶进了人群当中。,The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.,It is said that the man drove a three-wheeled vehicle loaded with explosives into the crowd.
涉嫌引爆炸弹的男子在爆炸中受伤，随后被拘留。,"The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.",The man suspected of planting the bomb was injured in the explosion and was subsequently detained.
当局仍然不知道他的名字，只知道他是维吾尔族人。,"His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.","The authorities still don't know his name, only that he is a Uyghur."
2007年9月17日，纳迪亚在俄罗斯阿莱克斯的一家妇产科诊所的剖腹产出生，体重达17磅1盎司。,"Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.","On September 17, 2007, Nadia was born via cesarean section at a maternity and gynecology clinic in Alex, Russia, weighing 17 pounds 1 ounce."
“我们都非常震惊，”这位母亲表示。,"""We were all simply in shock,"" the mother stated.","""We were all extremely shocked,"" the mother said."
当被问及父亲说了什么时，她回答说：“他什么也说不出来，只是站在那里，眨着眼。”,"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""","When asked what her father said, she replied, ""He couldn't say anything, just stood there, blinking."""
它会像水一样流动。它和水一样透明。,"""It's going to behave like water. It's transparent just the way water is.","It flows like water, and it's as transparent as water."
所以如果你站在海岸线旁边，就能看到底部的各类鹅卵石或泥状物。,"So if you were standing by the shoreline, you would be able to see down to whatever pebbles or gunk that was on the bottom.","So if you stand by the coastline, you can see the various pebbles or mud-like substances at the bottom."
斯托芬补充道：“据我们所知，只有一颗行星星体比土卫六表现得更有活力，那就是地球。”,"As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.","Stephen added, ""As far as we know, only one planet-like body is more active than Titan, and that is Earth."""
该问题从 1 月 1 日开始，当时数十名当地居民开始向奥巴那泽邮局 (Obanazawa Post Office) 投诉，称他们没有收到传统和定期寄送的新年贺卡。,The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.,"The issue began on January 1st when dozens of local residents started complaining to Obanazawa Post Office, saying they hadn't received traditional and regular New Year's greeting cards."
