src,ref,hyp
"However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.",不過，1956 年 6 月，波蘭工人抗議糧食短缺同減薪嘅騷亂，已經演變成對共產主義嘅普遍抗議，而赫魯曉夫嘅承諾亦受到咗考驗。,然而喺一九五六年六月，當波蘭爆發罷工（工人反對糧食短缺同工資裁減）嘅騷動並演變成全民反對共產主義嘅抗議時，克魯失夫嘅承諾就俾人考驗咗。
"Although in the end, Krushchev sent in tanks to restore order, he did give way to some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new prime minister.",雖然最終赫魯曉夫仲有派出坦克嚟恢復秩序，但係佢對一啲經濟方面嘅要求已經作出讓步，同時同意任命受歡迎嘅瓦迪斯瓦夫・哥穆爾卡做新任總理。,雖然最後克魯謝夫派坦克去維持秩序，他都讓步咗啲經濟要求，同意任命得人氣嘅華達斯瓦夫高穆爾卡做新首相。
The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.,印度河谷文明係位於印度次大陸西北部嘅一個青銅器時代文明，包含現代巴基斯坦嘅大部分地區，以及印度西北部同阿富汗東北部嘅部份地區。,嚟自印度河流域嘅文明係一個青銅時期嘅文明，喺西北印度次大陸，包羅咗今時今日巴基斯坦大部分地方同西北印度同東北阿富汗嘅啲地區。
The civilisation flourished in the basins of the Indus River wherefore it derives its name.,呢個名字嘅由來，係因為呢個文明喺印度河流域蓬勃發展起嚟。,呢個文明喺印度河嘅河口三角洲興盛，所以佢個名就係噉嚟嘅。
"Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.",雖然有啲學者推測，既然呢個文明都存在喺而家乾涸咗嘅薩拉斯瓦蒂河流域，但係應該貼切咁將佢稱為印度河薩拉斯瓦蒂文明，而有啲學者以哈拉帕之名，稱佢之為哈拉帕文明 — 哈拉帕係 1920 年代發掘嘅第一個哈拉帕文明遺址。,雖然有啲學者估計，由於呢個文明亦存在過喺而家已經乾涸嘅薩拉斯瓦蒂河嘅流域，應該要叫做印度-薩拉斯瓦蒂文明，而另外啲人就叫佢做哈拉帕文明，係因為哈拉帕，佢係佢哋第一個喺1920年代被發掘嘅遺址。
The militaristic nature of the Roman empire aided in the development of medical advances.,羅馬帝國嘅軍國主義性質，有助醫學進步嘅發展。,羅馬帝國嘅軍事色彩幫手醫學進步發展。
Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,奧古斯都大帝開始招募醫生，甚至組建咗第一支羅馬醫療隊，喺打仗結束之後使用。,醫生由奧古斯都皇帝開始招募，甚至為戰鬥後的善後成立了第一支羅馬醫療隊。
Surgeons had knowledge of various sedatives including morphine from extracts of poppy seeds and scopolamine from herbane seeds.,外科醫生瞭解各種鎮靜劑，包括罌粟籽提取物中嘅嗎啡，同埋天仙子種子中嘅東莨菪鹼。,醫生知曉各種鎮靜劑，包括由罌粟籽提取的嗎啡以及由曼陀羅籽提取的阿托品。
They became proficient at amputation to save patients from gangrene as well as tourniquets and arterial clamps to stem blood flow.,佢哋精通截肢，挽救壞疽病人，而且用止血帶同埋動脈止血鉗嚟阻止血液流動。,佢哋成咗專家喺肢體切斷嚟救病人免得壞疴，仲有用止血帶同血管夾嚟阻止血流。
"Over multiple centuries, the Roman empire led to great gains in the field of medicine and formed much of the knowledge we know today.",幾個世紀以嚟，羅馬帝國喺醫學領域獲得巨大成就，並形成咗我哋今時今日所知嘅好多知識。,多個世紀裏，羅馬帝國帶來咗醫學上好大的進步，形成咗我哋而家有好多嘅知識。
"Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.",淨宗摺紙係一種摺紙流派，限定一次只係摺一摺，唔可以用翻摺法咁複雜嘅摺法，而且每次摺疊嘅位置都簡單明瞭。,純淨折紙係指每次只能折一次，唔可以折複雜啲嘅折痕，而且所有折痕都有明確位置嘅折紙。
