src,ref,hyp
比力克同時被判企圖妨礙司法公正罪名成立。,Blake was also convicted of attempting to pervert the course of justice.,Bick also simultaneously was convicted of the charge of attempting to obstruct judicial fairness.
法官話畀比力克聽，佢畀人送監「幾乎係避無可避嘅」。,"The judge told Blake it was ""almost inevitable"" he was going to be sent to jail.","The judge spoke to Bile, who sent him to prison, ""it was almost unavoidable."""
暗能量係一種完全睇唔到嘅力量，佢不斷噉對宇宙產生作用。,Dark energy is a completely invisible force that is constantly acting upon the universe.,Dark energy is a force that is completely invisible and continuously acts on the universe.
大家之所以知道佢嘅存在，係因為佢對宇宙膨脹嘅影響。,Its existence is known only because of its effects on the expansion of the universe.,The reason everyone knows about its existence is because of its impact on the expansion of the universe.
科學家發現，月球表面遍佈一種稱之為「葉狀陡坡」嘅地貌，好明顯係因為月球收縮極慢而形成。,Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.,"Scientists have discovered that the lunar surface is covered with a type of landform called ""leaf-like scarps,"" which are clearly formed due to the moon's extremely slow contraction."
呢啲陡坡喺月球上面隨處可見，而且幾乎冇受到風化，反映咗產生呢啲陡坡嘅地質活動係最近先發生嘅。,"These scarps were found all over the moon and appear to be minimally weathered, indicating that the geologic events that created them were fairly recent.","Those steep slopes are visible everywhere on the Moon and have hardly been eroded, reflecting that the geological activity that formed these slopes occurred recently."
呢個理論同月球完全冇地質活動嘅理論自相矛盾。,This theory contradicts the claim that the moon is completely devoid of geologic activity.,This theory contradicts the theory that the moon has absolutely no geological activity.
據稱，呢個男人揸著部裝滿炸藥嘅三輪車撞向人群。,The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.,"According to reports, the man was riding a tricycle loaded with explosives toward the crowd."
涉嫌引爆炸彈嘅男人喺爆炸中受傷後被拘留。,"The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.",The man suspected of planting a bomb was detained after being injured in the explosion.
雖然當局仲未知道佢個名，但係佢哋知道佢係維吾爾種族團體嘅成員。,"His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.","Although authorities still don't know his name, they know he is a member of the Uyghur ethnic group."
納迪亞 2007 年 9 月 17 號喺俄羅斯阿萊斯克一間婦產科診所開刀出世，體型龐大，體重高達十七磅一安士。,"Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.","Nadia was born via cesarean section at a women's hospital in Aleksk, Russia, on September 17, 2007, weighing a massive seventeen pounds and one ounce."
呢位媽咪話：「我哋當時都十分震驚。」,"""We were all simply in shock,"" the mother stated.","Then the mom said, ""We were all very shocked back then."""
畀人問到爸爸講咗咩嘢嘅時候，佢回答話：「佢咩都噏唔出——佢淨係企喺度眨眼。」,"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""","When asked what his father said, he replied, ""He couldn't remember a thing—he was just standing there blinking."""
「佢會好似水咁樣運轉，就好似水一樣透明。,"""It's going to behave like water. It's transparent just the way water is.","He'll operate like water, just like water is transparent."
所以如果妳企喺海岸線上面，妳就可以睇到底下嘅石春或者泥狀物。,"So if you were standing by the shoreline, you would be able to see down to whatever pebbles or gunk that was on the bottom.","So if you're standing on the coastline, you can see the rocks or mud below."
史度凡補充講到：「據我哋所知，只有一粒行星比泰坦星更活躍，而嗰粒星就係地球。」,"As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan.","According to what we know, only one planet is more active than Titan, and that planet is Earth."
呢個問題由 1 月 1 日開始，當時有數十名當地居民開始向尾花澤市郵局投訴，指出佢哋冇收到傳統又或者係常規嘅新年賀卡。,The issue started on January 1st when dozens of local residents started complaining to the Obanazawa Post Office that they hadn't received their traditional and regular New Year cards.,"Starting on January 1, dozens of local residents began complaining to the Xinhua Post Office, pointing out that they had not received traditional or regular New Year's greeting cards."
噚日，發現喺郵局有個男仔收埋咗 600 幾件郵件之後，就隨即向市民同媒體道歉，其中包括 429 張冇送到收件人手上嘅新年明信片。,"Yesterday, the post office released their apology to citizens and the media after discovering that the boy had hidden more than 600 postal documents, including 429 New Year postcards, which weren't delivered to their intended recipients.","On the day, after discovering a boy had hidden several hundred mail items at the post office, he immediately apologized to the public and the media, including 429 New Year greeting cards that had not been delivered to the recipients."
無人月球軌道飛行器「月船 1 號」已經發射出月球撞擊探測器（MIP）；呢個探測器以每秒 1.5 公里（時速 3000 英哩）嘅速度掠過月球表面，然後成功喺月球南極附近撞擊著陸。,"The unmanned lunar orbiter Chandrayaan-1 ejected its Moon Impact Probe (MIP), which hurtled across the surface of the Moon at 1.5 kilometres per second (3000 miles per hour), and successfully crash landed near the Moon's south pole.","The unmanned lunar orbiter 'Chang'e 1' has already launched the lunar impact probe (MIP); this probe skimmed the lunar surface at a speed of 1.5 kilometers per second (3,000 miles per hour) before successfully impacting and landing near the South Pole of the Moon."
除咗攜帶三個重要嘅科學儀器之外，月球探測器嘅所有表面都印有印度國旗。,"Besides carrying three important scientific instruments, the lunar probe also carried the image of the Indian national flag, painted on all sides.","Besides carrying three important scientific instruments, the lunar probe's entire surface is marked with the Indian flag."
「好多謝大家對好似我咁嘅罪犯嘅支持。」西里波恩喺新聞發佈會上講。,"""Thanks for those who supported a convict like me,"" Siriporn was quoted as saying at a press conference.","""Thank you all for your support as a criminal like me."" Silibon said at the press conference."
「有啲人可能唔認同，但係我唔在乎。,"""Some may not agree but I don't care.","Some people might not agree, but I don't care."
